trip_id,start_time,end_time,bikeid,tripduration,from_station_id,from_station_name,to_station_id,to_station_name,usertype,gender,birthyear
24198465,2019-08-05 18:54:40 UTC,2019-08-05 19:10:49 UTC,5898,969.0,45,Michigan Ave & Ida B Wells Dr,99,Lake Shore Dr & Ohio St,Subscriber,Male,1958
24198638,2019-08-05 19:00:39 UTC,2019-08-05 19:18:20 UTC,140,1061.0,289,Wells St & Concord Ln,56,Desplaines St & Kinzie St,Subscriber,Female,1957
24198737,2019-08-05 19:04:38 UTC,2019-08-05 19:14:24 UTC,110,585.0,338,Calumet Ave & 18th St,341,Adler Planetarium,Subscriber,Male,1959
24198739,2019-08-05 19:04:39 UTC,2019-08-05 19:14:31 UTC,2441,592.0,338,Calumet Ave & 18th St,341,Adler Planetarium,Subscriber,Female,1959
24198831,2019-08-05 19:07:47 UTC,2019-08-05 19:48:09 UTC,6,2421.0,451,Sheridan Rd & Loyola Ave,334,Lake Shore Dr & Belmont Ave,Subscriber,Female,1955
24198927,2019-08-05 19:10:58 UTC,2019-08-05 19:17:13 UTC,3352,375.0,359,Larrabee St & Division St,182,Wells St & Elm St,Customer,Male,2001
24198937,2019-08-05 19:11:23 UTC,2019-08-05 19:18:06 UTC,2706,402.0,359,Larrabee St & Division St,182,Wells St & Elm St,Customer,Male,2001
24198960,2019-08-05 19:12:05 UTC,2019-08-05 19:27:47 UTC,5674,941.0,220,Clark St & Drummond Pl,114,Sheffield Ave & Waveland Ave,Subscriber,Male,1958
24198972,2019-08-05 19:12:55 UTC,2019-08-05 19:21:00 UTC,4559,485.0,108,Halsted St & Polk St,320,Loomis St & Lexington St,Subscriber,Male,2000
24199024,2019-08-05 19:14:47 UTC,2019-08-05 19:20:37 UTC,1001,349.0,114,Sheffield Ave & Waveland Ave,347,Ashland Ave & Grace St,Subscriber,Male,1956
24199100,2019-08-05 19:18:19 UTC,2019-08-05 19:29:40 UTC,1246,681.0,256,Broadway & Sheridan Rd,295,Broadway & Argyle St,Subscriber,Female,1957
24199319,2019-08-05 19:28:10 UTC,2019-08-05 20:04:21 UTC,4446,2171.0,528,Pulaski Rd & Lake St,435,Kedzie Ave & Roosevelt Rd,Subscriber,Female,2001
24199371,2019-08-05 19:30:08 UTC,2019-08-05 19:38:25 UTC,4431,496.0,638,Clinton St & Jackson Blvd,32,Racine Ave & Congress Pkwy,Subscriber,Male,2000
24199372,2019-08-05 19:30:14 UTC,2019-08-05 19:45:29 UTC,6305,914.0,192,Canal St & Adams St,74,Kingsbury St & Erie St,Subscriber,Male,1957
24199440,2019-08-05 19:32:53 UTC,2019-08-05 19:58:10 UTC,4455,1516.0,91,Clinton St & Washington Blvd,180,Ritchie Ct & Banks St,Customer,Male,1941
24199804,2019-08-05 19:47:28 UTC,2019-08-05 19:56:10 UTC,1998,521.0,306,Sheridan Rd & Buena Ave,251,Clarendon Ave & Leland Ave,Subscriber,Male,1958
24199824,2019-08-05 19:48:31 UTC,2019-08-05 20:18:55 UTC,3548,1823.0,199,Wabash Ave & Grand Ave,34,Cannon Dr & Fullerton Ave,Subscriber,Female,1957
24199908,2019-08-05 19:52:40 UTC,2019-08-05 20:14:29 UTC,4237,1308.0,77,Clinton St & Madison St,219,Damen Ave & Cortland St,Subscriber,Male,1958
24200005,2019-08-05 19:57:27 UTC,2019-08-05 20:16:35 UTC,1018,1147.0,172,Rush St & Cedar St,118,Sedgwick St & North Ave,Customer,Male,1956
24200006,2019-08-05 19:57:45 UTC,2019-08-05 20:14:51 UTC,3803,1025.0,172,Rush St & Cedar St,118,Sedgwick St & North Ave,Customer,Male,1956
24200011,2019-08-05 19:57:57 UTC,2019-08-05 20:04:01 UTC,2861,363.0,289,Wells St & Concord Ln,93,Sheffield Ave & Willow St,Subscriber,Female,1959
24200106,2019-08-05 20:03:13 UTC,2019-08-05 20:14:51 UTC,2771,697.0,176,Clark St & Elm St,118,Sedgwick St & North Ave,Customer,Male,1956
24200113,2019-08-05 20:03:28 UTC,2019-08-05 20:19:54 UTC,5510,986.0,129,Blue Island Ave & 18th St,22,May St & Taylor St,Subscriber,Female,2000
24200144,2019-08-05 20:05:20 UTC,2019-08-05 20:42:10 UTC,219,2209.0,319,Greenview Ave & Diversey Pkwy,319,Greenview Ave & Diversey Pkwy,Subscriber,,1888
24200167,2019-08-05 20:06:05 UTC,2019-08-05 20:42:32 UTC,5339,2186.0,435,Kedzie Ave & Roosevelt Rd,528,Pulaski Rd & Lake St,Subscriber,Female,2001
24200338,2019-08-05 20:14:35 UTC,2019-08-05 20:18:23 UTC,3663,228.0,463,Clark St & Berwyn Ave,460,Clark St & Bryn Mawr Ave,Subscriber,Male,1959
24200386,2019-08-05 20:16:39 UTC,2019-08-05 20:26:51 UTC,4981,612.0,182,Wells St & Elm St,145,Mies van der Rohe Way & Chestnut St,Subscriber,Male,1954
24200389,2019-08-05 20:16:45 UTC,2019-08-05 20:41:34 UTC,5317,1488.0,114,Sheffield Ave & Waveland Ave,483,Avondale Ave & Irving Park Rd,Subscriber,Male,1958
24200393,2019-08-05 20:16:53 UTC,2019-08-05 20:44:08 UTC,3029,1635.0,191,Canal St & Monroe St,87,Racine Ave & Fullerton Ave,Subscriber,Female,1958
24200607,2019-08-05 20:32:02 UTC,2019-08-05 20:50:19 UTC,469,1096.0,85,Michigan Ave & Oak St,313,Lakeview Ave & Fullerton Pkwy,Customer,Male,2001
24200610,2019-08-05 20:32:06 UTC,2019-08-05 20:50:19 UTC,5666,1093.0,85,Michigan Ave & Oak St,313,Lakeview Ave & Fullerton Pkwy,Customer,Male,2001
24200861,2019-08-05 20:51:12 UTC,2019-08-05 21:17:03 UTC,3726,1551.0,24,Fairbanks Ct & Grand Ave,194,Wabash Ave & Wacker Pl,Customer,Male,1956
24200863,2019-08-05 20:51:19 UTC,2019-08-05 21:17:11 UTC,1553,1551.0,24,Fairbanks Ct & Grand Ave,194,Wabash Ave & Wacker Pl,Customer,Male,1956
24200962,2019-08-05 20:58:42 UTC,2019-08-05 21:02:46 UTC,6398,243.0,21,Aberdeen St & Jackson Blvd,134,Peoria St & Jackson Blvd,Subscriber,Male,2001
24201054,2019-08-05 21:08:01 UTC,2019-08-05 21:11:39 UTC,4197,218.0,254,Pine Grove Ave & Irving Park Rd,232,Pine Grove Ave & Waveland Ave,Subscriber,Male,1952
24201269,2019-08-05 21:29:14 UTC,2019-08-05 21:34:45 UTC,2749,330.0,626,Delano Ct & Roosevelt Rd,5,State St & Harrison St,Subscriber,Male,1954
24201305,2019-08-05 21:34:25 UTC,2019-08-05 22:00:55 UTC,1757,1590.0,374,Western Ave & Walton St,493,Western Ave & Roscoe St,Subscriber,Male,1956
24201325,2019-08-05 21:36:40 UTC,2019-08-05 21:54:13 UTC,2771,1052.0,118,Sedgwick St & North Ave,172,Rush St & Cedar St,Customer,Male,1956
24201326,2019-08-05 21:36:53 UTC,2019-08-05 21:56:50 UTC,792,1197.0,118,Sedgwick St & North Ave,172,Rush St & Cedar St,Customer,Male,1956
24201331,2019-08-05 21:37:10 UTC,2019-08-05 21:57:10 UTC,5850,1199.0,118,Sedgwick St & North Ave,172,Rush St & Cedar St,Customer,Male,1956
24201444,2019-08-05 21:49:29 UTC,2019-08-05 22:07:25 UTC,2727,1076.0,149,Calumet Ave & 33rd St,148,State St & 33rd St,Subscriber,Male,2000
24201488,2019-08-05 21:53:32 UTC,2019-08-05 21:55:54 UTC,3726,142.0,194,Wabash Ave & Wacker Pl,194,Wabash Ave & Wacker Pl,Customer,Male,1956
24201544,2019-08-05 22:01:10 UTC,2019-08-05 22:06:53 UTC,2392,343.0,134,Peoria St & Jackson Blvd,32,Racine Ave & Congress Pkwy,Subscriber,Male,2001
24201601,2019-08-05 22:09:27 UTC,2019-08-05 22:18:10 UTC,4379,523.0,227,Southport Ave & Waveland Ave,232,Pine Grove Ave & Waveland Ave,Subscriber,Male,1959
24201685,2019-08-05 22:20:19 UTC,2019-08-05 22:34:22 UTC,2464,843.0,173,Mies van der Rohe Way & Chicago Ave,191,Canal St & Monroe St,Subscriber,Male,1959
24201794,2019-08-05 22:37:46 UTC,2019-08-05 22:58:01 UTC,5379,1214.0,114,Sheffield Ave & Waveland Ave,162,Damen Ave & Wellington Ave,Subscriber,Male,1957
24201822,2019-08-05 22:40:59 UTC,2019-08-05 22:57:53 UTC,4698,1014.0,114,Sheffield Ave & Waveland Ave,220,Clark St & Drummond Pl,Subscriber,Female,2000
24201865,2019-08-05 22:47:35 UTC,2019-08-05 22:54:11 UTC,964,395.0,320,Loomis St & Lexington St,129,Blue Island Ave & 18th St,Subscriber,Female,2000
24201959,2019-08-05 23:03:57 UTC,2019-08-05 23:24:21 UTC,2617,1223.0,518,Conservatory Dr & Lake St,438,Central Park Ave & Ogden Ave,Customer,,2000
24202042,2019-08-05 23:28:53 UTC,2019-08-05 23:49:33 UTC,5219,1240.0,487,California Ave & Byron St,234,Clark St & Montrose Ave,Subscriber,Female,1959
24202081,2019-08-05 23:40:11 UTC,2019-08-06 00:18:02 UTC,2853,2271.0,176,Clark St & Elm St,164,Franklin St & Lake St,Customer,Male,2001
24202167,2019-08-06 00:28:42 UTC,2019-08-06 00:52:18 UTC,1310,1415.0,260,Kedzie Ave & Milwaukee Ave,475,Washtenaw Ave & Lawrence Ave,Subscriber,Male,1957
24202290,2019-08-06 05:11:09 UTC,2019-08-06 05:20:45 UTC,1894,575.0,141,Clark St & Lincoln Ave,31,Franklin St & Chicago Ave (Temp),Subscriber,Female,1958
24202355,2019-08-06 05:38:08 UTC,2019-08-06 05:42:38 UTC,2546,269.0,87,Racine Ave & Fullerton Ave,307,Southport Ave & Clybourn Ave,Subscriber,Male,1956
24202522,2019-08-06 06:08:36 UTC,2019-08-06 06:22:44 UTC,4472,848.0,89,Financial Pl & Ida B Wells Dr,55,Halsted St & Roosevelt Rd,Subscriber,Male,1958
24202573,2019-08-06 06:13:55 UTC,2019-08-06 06:18:14 UTC,3513,258.0,174,Canal St & Madison St,37,Dearborn St & Adams St,Subscriber,Female,1956
24202575,2019-08-06 06:14:02 UTC,2019-08-06 06:27:30 UTC,4814,807.0,192,Canal St & Adams St,196,Cityfront Plaza Dr & Pioneer Ct,Subscriber,Male,1959
24202592,2019-08-06 06:16:12 UTC,2019-08-06 06:44:40 UTC,4153,1708.0,77,Clinton St & Madison St,383,Paulina St & Flournoy St,Subscriber,Male,1944
24202594,2019-08-06 06:16:43 UTC,2019-08-06 06:44:40 UTC,1240,1677.0,318,Southport Ave & Irving Park Rd,318,Southport Ave & Irving Park Rd,Subscriber,Male,1945
24202655,2019-08-06 06:24:30 UTC,2019-08-06 06:47:24 UTC,1982,1374.0,192,Canal St & Adams St,106,State St & Pearson St,Subscriber,Male,1958
24202668,2019-08-06 06:25:38 UTC,2019-08-06 06:43:32 UTC,1022,1074.0,22,May St & Taylor St,84,Milwaukee Ave & Grand Ave,Subscriber,Male,1952
24202687,2019-08-06 06:27:08 UTC,2019-08-06 06:34:31 UTC,3818,442.0,77,Clinton St & Madison St,89,Financial Pl & Ida B Wells Dr,Subscriber,Male,1948
24202766,2019-08-06 06:35:16 UTC,2019-08-06 06:53:28 UTC,5926,1091.0,301,Clark St & Schiller St,44,State St & Randolph St,Subscriber,Female,1957
24202833,2019-08-06 06:40:17 UTC,2019-08-06 06:48:05 UTC,2349,467.0,77,Clinton St & Madison St,89,Financial Pl & Ida B Wells Dr,Subscriber,Male,1953
24202838,2019-08-06 06:40:55 UTC,2019-08-06 06:52:46 UTC,2798,710.0,638,Clinton St & Jackson Blvd,47,State St & Kinzie St,Subscriber,Male,1956
24202910,2019-08-06 06:45:29 UTC,2019-08-06 06:55:22 UTC,5320,592.0,91,Clinton St & Washington Blvd,47,State St & Kinzie St,Subscriber,Male,1955
24202966,2019-08-06 06:48:56 UTC,2019-08-06 06:53:53 UTC,2546,297.0,307,Southport Ave & Clybourn Ave,87,Racine Ave & Fullerton Ave,Subscriber,Male,1956
24203104,2019-08-06 06:56:42 UTC,2019-08-06 07:02:56 UTC,5159,374.0,286,Franklin St & Adams St (Temp),100,Orleans St & Merchandise Mart Plaza,Subscriber,Male,1958
24203127,2019-08-06 06:57:55 UTC,2019-08-06 07:27:41 UTC,6107,1785.0,76,Lake Shore Dr & Monroe St,157,Lake Shore Dr & Wellington Ave,Subscriber,Male,1949
24203184,2019-08-06 07:00:47 UTC,2019-08-06 07:05:08 UTC,37,261.0,344,Ravenswood Ave & Lawrence Ave,314,Ravenswood Ave & Berteau Ave,Subscriber,Male,1958
24203266,2019-08-06 07:04:46 UTC,2019-08-06 07:09:42 UTC,6041,296.0,464,Damen Ave & Foster Ave,242,Damen Ave & Leland Ave,Subscriber,Male,1951
24203353,2019-08-06 07:10:28 UTC,2019-08-06 07:29:41 UTC,5708,1152.0,58,Marshfield Ave & Cortland St,230,Lincoln Ave & Roscoe St,Subscriber,Female,1959
24203371,2019-08-06 07:11:12 UTC,2019-08-06 07:20:43 UTC,42,570.0,89,Financial Pl & Ida B Wells Dr,21,Aberdeen St & Jackson Blvd,Subscriber,Male,1955
24203405,2019-08-06 07:12:54 UTC,2019-08-06 07:20:33 UTC,1930,459.0,289,Wells St & Concord Ln,46,Wells St & Walton St,Subscriber,Female,1957
24203428,2019-08-06 07:14:09 UTC,2019-08-06 07:20:11 UTC,489,361.0,91,Clinton St & Washington Blvd,47,State St & Kinzie St,Subscriber,Male,1959
24203452,2019-08-06 07:15:18 UTC,2019-08-06 07:21:36 UTC,5743,378.0,161,Rush St & Superior St,212,Wells St & Hubbard St,Subscriber,Female,1958
24203469,2019-08-06 07:15:49 UTC,2019-08-06 07:31:39 UTC,2932,949.0,313,Lakeview Ave & Fullerton Pkwy,172,Rush St & Cedar St,Subscriber,Male,1959
24203486,2019-08-06 07:16:49 UTC,2019-08-06 07:24:07 UTC,781,437.0,91,Clinton St & Washington Blvd,47,State St & Kinzie St,Subscriber,Male,1951
24203528,2019-08-06 07:18:34 UTC,2019-08-06 07:32:07 UTC,3581,812.0,376,Artesian Ave & Hubbard St,217,Elizabeth (May) St & Fulton St,Subscriber,Male,1959
24203578,2019-08-06 07:20:35 UTC,2019-08-06 07:39:32 UTC,2485,1137.0,376,Artesian Ave & Hubbard St,317,Wood St & Taylor St,Subscriber,Female,1952
24203588,2019-08-06 07:21:00 UTC,2019-08-06 07:27:16 UTC,1131,375.0,91,Clinton St & Washington Blvd,39,Wabash Ave & Adams St,Subscriber,Male,1959
24203660,2019-08-06 07:23:59 UTC,2019-08-06 07:33:30 UTC,3842,570.0,273,Michigan Ave & 18th St,33,State St & Van Buren St,Subscriber,Male,1957
24203688,2019-08-06 07:25:09 UTC,2019-08-06 07:39:10 UTC,2081,841.0,5,State St & Harrison St,282,Halsted St & Maxwell St,Subscriber,Male,1954
24203693,2019-08-06 07:25:20 UTC,2019-08-06 07:33:41 UTC,1148,500.0,55,Halsted St & Roosevelt Rd,198,Green St & Madison St,Subscriber,Male,1954
24203720,2019-08-06 07:26:36 UTC,2019-08-06 07:31:55 UTC,58,319.0,192,Canal St & Adams St,233,Sangamon St & Washington Blvd,Subscriber,Male,1950
24203790,2019-08-06 07:29:14 UTC,2019-08-06 07:47:11 UTC,1104,1077.0,94,Clark St & Armitage Ave,196,Cityfront Plaza Dr & Pioneer Ct,Subscriber,Male,1956
24203800,2019-08-06 07:29:21 UTC,2019-08-06 07:58:55 UTC,1242,1774.0,157,Lake Shore Dr & Wellington Ave,6,Dusable Harbor,Subscriber,Female,1958
24203832,2019-08-06 07:30:29 UTC,2019-08-06 08:07:48 UTC,1799,2238.0,625,Chicago Ave & Dempster St,596,Benson Ave & Church St,Subscriber,Male,1959
24203861,2019-08-06 07:31:59 UTC,2019-08-06 07:39:59 UTC,3738,480.0,345,Lake Park Ave & 56th St,328,Ellis Ave & 58th St,Subscriber,Male,1956
24203880,2019-08-06 07:33:04 UTC,2019-08-06 07:37:06 UTC,1409,242.0,292,Southport Ave & Clark St,240,Sheridan Rd & Irving Park Rd,Subscriber,Male,1957
24203898,2019-08-06 07:33:59 UTC,2019-08-06 07:47:11 UTC,2083,792.0,77,Clinton St & Madison St,383,Paulina St & Flournoy St,Subscriber,Male,1956
24203912,2019-08-06 07:34:37 UTC,2019-08-06 07:43:46 UTC,1346,549.0,77,Clinton St & Madison St,74,Kingsbury St & Erie St,Subscriber,Male,1955
24203930,2019-08-06 07:35:27 UTC,2019-08-06 07:43:05 UTC,4517,458.0,174,Canal St & Madison St,37,Dearborn St & Adams St,Subscriber,Male,1953
24203957,2019-08-06 07:36:24 UTC,2019-08-06 08:16:00 UTC,6343,2376.0,230,Lincoln Ave & Roscoe St,71,Morgan St & Lake St,Subscriber,Male,2000
24203982,2019-08-06 07:37:34 UTC,2019-08-06 08:34:04 UTC,1418,3390.0,29,Noble St & Milwaukee Ave,29,Noble St & Milwaukee Ave,Customer,Male,1957
24203994,2019-08-06 07:37:55 UTC,2019-08-06 07:46:36 UTC,2745,521.0,37,Dearborn St & Adams St,47,State St & Kinzie St,Subscriber,Male,1955
24204056,2019-08-06 07:40:03 UTC,2019-08-06 07:46:08 UTC,1688,365.0,298,Lincoln Ave & Belle Plaine Ave,239,Western Ave & Leland Ave,Subscriber,Male,1959
24204129,2019-08-06 07:42:28 UTC,2019-08-06 07:49:27 UTC,5182,419.0,638,Clinton St & Jackson Blvd,212,Wells St & Hubbard St,Customer,Male,2001
24204148,2019-08-06 07:43:07 UTC,2019-08-06 08:01:55 UTC,5509,1128.0,222,Milwaukee Ave & Rockwell St,509,Troy St & North Ave,Subscriber,Female,2001
24204152,2019-08-06 07:43:08 UTC,2019-08-06 07:48:05 UTC,375,296.0,77,Clinton St & Madison St,286,Franklin St & Adams St (Temp),Subscriber,Male,1957
24204193,2019-08-06 07:44:22 UTC,2019-08-06 07:50:35 UTC,6454,373.0,638,Clinton St & Jackson Blvd,108,Halsted St & Polk St,Customer,Male,2000
24204197,2019-08-06 07:44:29 UTC,2019-08-06 07:52:45 UTC,944,496.0,425,Harper Ave & 59th St,420,Ellis Ave & 55th St,Subscriber,Female,1958
24204212,2019-08-06 07:45:24 UTC,2019-08-06 08:04:44 UTC,898,1160.0,143,Sedgwick St & Webster Ave,75,Canal St & Jackson Blvd,Subscriber,Male,1955
24204239,2019-08-05 22:16:14 UTC,2019-08-05 22:25:13 UTC,1757,538.0,493,Western Ave & Roscoe St,230,Lincoln Ave & Roscoe St,Subscriber,Male,1956
24204241,2019-08-06 07:45:49 UTC,2019-08-06 07:55:37 UTC,6028,588.0,191,Canal St & Monroe St,33,State St & Van Buren St,Subscriber,Male,1959
24204301,2019-08-06 07:47:51 UTC,2019-08-06 07:52:34 UTC,2583,283.0,174,Canal St & Madison St,286,Franklin St & Adams St (Temp),Subscriber,Female,1956
24204320,2019-08-06 07:48:25 UTC,2019-08-06 07:53:41 UTC,5063,315.0,77,Clinton St & Madison St,164,Franklin St & Lake St,Subscriber,Male,1946
24204349,2019-08-06 07:49:29 UTC,2019-08-06 08:12:43 UTC,1716,1394.0,3,Shedd Aquarium,150,Fort Dearborn Dr & 31st St,Subscriber,Male,1950
24204371,2019-08-06 07:49:50 UTC,2019-08-06 08:06:49 UTC,5385,1018.0,75,Canal St & Jackson Blvd,97,Field Museum,Subscriber,Female,2000
24204376,2019-08-06 07:50:08 UTC,2019-08-06 09:49:07 UTC,5875,7138.0,370,Calumet Ave & 21st St,370,Calumet Ave & 21st St,Customer,Male,1955
24204405,2019-08-06 07:50:49 UTC,2019-08-06 08:00:52 UTC,770,602.0,195,Columbus Dr & Randolph St,40,LaSalle St & Adams St,Subscriber,Male,1957
24204440,2019-08-06 07:51:42 UTC,2019-08-06 08:00:30 UTC,5543,528.0,7,Field Blvd & South Water St,284,Michigan Ave & Jackson Blvd,Subscriber,Male,1959
24204443,2019-08-06 07:51:36 UTC,2019-08-06 07:58:05 UTC,3871,388.0,479,Drake Ave & Montrose Ave,489,Drake Ave & Addison St,Subscriber,Male,1952
24204548,2019-08-06 07:54:43 UTC,2019-08-06 08:02:39 UTC,4529,475.0,77,Clinton St & Madison St,47,State St & Kinzie St,Subscriber,Male,1959
24204580,2019-08-06 07:55:48 UTC,2019-08-06 08:13:39 UTC,1270,1071.0,94,Clark St & Armitage Ave,100,Orleans St & Merchandise Mart Plaza,Subscriber,Female,1951
24204585,2019-08-06 07:55:45 UTC,2019-08-06 08:04:15 UTC,2837,510.0,91,Clinton St & Washington Blvd,264,Stetson Ave & South Water St,Subscriber,Male,1957
24204611,2019-08-06 07:56:30 UTC,2019-08-06 08:12:23 UTC,3048,953.0,638,Clinton St & Jackson Blvd,97,Field Museum,Subscriber,Male,1955
24204672,2019-08-06 07:58:23 UTC,2019-08-06 08:08:49 UTC,3085,625.0,18,Wacker Dr & Washington St,47,State St & Kinzie St,Subscriber,Male,1958
24204728,2019-08-06 08:00:36 UTC,2019-08-06 08:05:12 UTC,3815,276.0,199,Wabash Ave & Grand Ave,212,Wells St & Hubbard St,Subscriber,Male,1952
24204733,2019-08-06 08:00:52 UTC,2019-08-06 08:14:05 UTC,4752,792.0,66,Clinton St & Lake St,106,State St & Pearson St,Subscriber,Male,1957
24204796,2019-08-06 08:02:45 UTC,2019-08-06 08:45:47 UTC,3396,2582.0,32,Racine Ave & Congress Pkwy,137,Morgan Ave & 14th Pl,Subscriber,Male,2000
24204819,2019-08-06 08:03:29 UTC,2019-08-06 08:11:50 UTC,2964,500.0,77,Clinton St & Madison St,44,State St & Randolph St,Subscriber,Male,1959
24204825,2019-08-06 08:03:46 UTC,2019-08-06 08:14:15 UTC,6464,628.0,47,State St & Kinzie St,18,Wacker Dr & Washington St,Subscriber,Male,1958
24204842,2019-08-06 08:04:05 UTC,2019-08-06 08:28:29 UTC,6431,1463.0,84,Milwaukee Ave & Grand Ave,320,Loomis St & Lexington St,Subscriber,Male,1952
24204923,2019-08-06 08:06:34 UTC,2019-08-06 08:11:54 UTC,5375,320.0,2,Buckingham Fountain,284,Michigan Ave & Jackson Blvd,Subscriber,Female,1956
24204940,2019-08-06 08:06:59 UTC,2019-08-06 08:22:12 UTC,5350,912.0,75,Canal St & Jackson Blvd,383,Paulina St & Flournoy St,Subscriber,Male,1959
24204963,2019-08-06 08:07:40 UTC,2019-08-06 08:23:20 UTC,1237,939.0,191,Canal St & Monroe St,25,Michigan Ave & Pearson St,Subscriber,Male,1959
24205007,2019-08-06 08:09:04 UTC,2019-08-06 08:16:01 UTC,3516,416.0,382,Western Ave & Congress Pkwy,342,Wolcott Ave & Polk St,Subscriber,Male,1956
24205015,2019-08-06 08:09:10 UTC,2019-08-06 08:21:18 UTC,5288,728.0,340,Clark St & Wrightwood Ave,223,Clifton Ave & Armitage Ave,Subscriber,Male,1957
24205049,2019-08-06 08:10:04 UTC,2019-08-06 08:44:49 UTC,4318,2084.0,334,Lake Shore Dr & Belmont Ave,451,Sheridan Rd & Loyola Ave,Subscriber,Female,1955
24205067,2019-08-06 08:10:26 UTC,2019-08-06 08:13:57 UTC,714,210.0,122,Ogden Ave & Congress Pkwy,342,Wolcott Ave & Polk St,Subscriber,Male,1951
24205108,2019-08-06 08:11:46 UTC,2019-08-06 08:20:00 UTC,6386,494.0,35,Streeter Dr & Grand Ave,25,Michigan Ave & Pearson St,Subscriber,Female,1959
24205258,2019-08-06 08:16:06 UTC,2019-08-06 08:25:26 UTC,228,560.0,420,Ellis Ave & 55th St,247,Shore Dr & 55th St,Subscriber,Female,1958
24205343,2019-08-06 08:19:13 UTC,2019-08-06 08:28:51 UTC,2895,578.0,38,Clark St & Lake St,264,Stetson Ave & South Water St,Subscriber,Male,1959
24205768,2019-08-06 08:32:30 UTC,2019-08-06 08:39:43 UTC,5716,432.0,264,Stetson Ave & South Water St,51,Clark St & Randolph St,Subscriber,Male,1953
24205802,2019-08-06 08:33:35 UTC,2019-08-06 08:37:38 UTC,4738,243.0,514,Ridge Blvd & Howard St,515,Paulina St & Howard St,Subscriber,Female,1956
24205859,2019-08-06 08:35:10 UTC,2019-08-06 08:49:58 UTC,5224,888.0,91,Clinton St & Washington Blvd,142,McClurg Ct & Erie St,Subscriber,Male,1957
24205867,2019-08-06 08:35:17 UTC,2019-08-06 08:55:00 UTC,27,1183.0,91,Clinton St & Washington Blvd,342,Wolcott Ave & Polk St,Subscriber,Male,1959
24205922,2019-08-06 08:37:20 UTC,2019-08-06 08:41:03 UTC,6243,223.0,77,Clinton St & Madison St,198,Green St & Madison St,Subscriber,Male,1958
24205980,2019-08-06 08:39:02 UTC,2019-08-06 08:46:06 UTC,5155,423.0,140,Dearborn Pkwy & Delaware Pl,125,Rush St & Hubbard St,Subscriber,Male,1958
24206012,2019-08-06 08:39:59 UTC,2019-08-06 08:55:15 UTC,2228,915.0,85,Michigan Ave & Oak St,313,Lakeview Ave & Fullerton Pkwy,Subscriber,Male,1959
24206024,2019-08-06 08:40:26 UTC,2019-08-06 08:50:27 UTC,6149,601.0,81,Daley Center Plaza,99,Lake Shore Dr & Ohio St,Subscriber,Male,1951
24206062,2019-08-06 08:41:55 UTC,2019-08-06 08:54:03 UTC,5515,728.0,129,Blue Island Ave & 18th St,103,Clinton St & Polk St,Subscriber,Female,2000
24206109,2019-08-06 08:43:43 UTC,2019-08-06 08:56:24 UTC,1542,761.0,215,Damen Ave & Madison St,30,Ashland Ave & Augusta Blvd,Customer,Male,2002
24206152,2019-08-06 08:44:52 UTC,2019-08-06 08:49:36 UTC,4137,283.0,192,Canal St & Adams St,96,Desplaines St & Randolph St,Subscriber,Male,1955
24206168,2019-08-06 08:45:02 UTC,2019-08-06 08:51:48 UTC,4675,406.0,91,Clinton St & Washington Blvd,100,Orleans St & Merchandise Mart Plaza,Subscriber,Male,1959
24206172,2019-08-06 08:45:09 UTC,2019-08-06 09:18:41 UTC,4318,2011.0,451,Sheridan Rd & Loyola Ave,603,Chicago Ave & Sheridan Rd,Subscriber,Female,1955
24206177,2019-08-06 08:45:28 UTC,2019-08-06 08:51:58 UTC,2446,390.0,36,Franklin St & Jackson Blvd,5,State St & Harrison St,Subscriber,Male,1954
24206193,2019-08-06 08:46:04 UTC,2019-08-06 08:50:34 UTC,3396,269.0,137,Morgan Ave & 14th Pl,241,Morgan St & Polk St,Subscriber,Male,2000
24206259,2019-08-06 08:49:05 UTC,2019-08-06 08:52:57 UTC,1520,231.0,264,Stetson Ave & South Water St,196,Cityfront Plaza Dr & Pioneer Ct,Subscriber,Male,1954
24206286,2019-08-06 08:49:52 UTC,2019-08-06 09:04:26 UTC,4478,874.0,44,State St & Randolph St,145,Mies van der Rohe Way & Chestnut St,Subscriber,Male,1954
24206313,2019-08-06 08:50:46 UTC,2019-08-06 08:55:25 UTC,2903,279.0,52,Michigan Ave & Lake St,38,Clark St & Lake St,Subscriber,Male,1958
24206367,2019-08-06 08:52:25 UTC,2019-08-06 09:02:07 UTC,629,582.0,81,Daley Center Plaza,161,Rush St & Superior St,Subscriber,Male,1957
24206417,2019-08-06 08:55:20 UTC,2019-08-06 11:23:37 UTC,1032,8896.0,117,Wilton Ave & Belmont Ave,6,Dusable Harbor,Customer,Male,1956
24206435,2019-08-06 08:56:03 UTC,2019-08-06 09:03:35 UTC,5818,451.0,77,Clinton St & Madison St,38,Clark St & Lake St,Subscriber,Male,1954
24206490,2019-08-06 08:58:39 UTC,2019-08-06 09:03:37 UTC,1661,298.0,69,Damen Ave & Pierce Ave,310,Damen Ave & Charleston St,Subscriber,Male,1953
24206518,2019-08-06 09:00:30 UTC,2019-08-06 09:06:54 UTC,5598,383.0,22,May St & Taylor St,282,Halsted St & Maxwell St,Subscriber,Female,2000
